"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.081906958E0,3.725338860E0,8.191838032E-1,-1.537774301E0,4.112658693E0
3.091876958E0,8.183646668E0,-2.633249130E0,-2.763992872E0,9.030267458E0
3.101847958E0,1.238772631E1,-6.438568545E0,-3.287827381E0,1.434296820E1
3.111817958E0,1.562736094E1,-9.026958421E0,-2.769368802E0,1.825841701E1
3.121787958E0,1.673052354E1,-9.060614995E0,-1.390060916E0,1.907714421E1
3.131757958E0,1.637740317E1,-7.455670073E0,-7.287992978E-1,1.800937254E1
3.141727958E0,1.553451768E1,-5.925305802E0,-4.821451767E-1,1.663318828E1
3.151697958E0,1.431324717E1,-5.186793694E0,1.074577904E-1,1.522443498E1
3.161667958E0,1.386804485E1,-5.599618814E0,8.675734596E-1,1.498102408E1
3.171638958E0,1.467614174E1,-7.239753449E0,1.364463268E0,1.642147760E1
3.181608958E0,1.543915544E1,-8.873005911E0,1.343674954E0,1.785786149E1
3.191578958E0,1.526831032E1,-9.773937297E0,9.890389860E-1,1.815569741E1
3.201548958E0,1.401103500E1,-9.607115650E0,4.082970357E-1,1.699330690E1
3.211518958E0,1.193331813E1,-8.305546496E0,-4.324670863E-1,1.454555643E1
3.221488958E0,9.758553858E0,-6.478129052E0,-1.212177945E0,1.177560634E1
3.231458958E0,7.807807526E0,-4.517287502E0,-1.543724428E0,9.151547948E0
3.241429958E0,5.894198030E0,-2.553665602E0,-1.416932088E0,6.578029718E0
3.251399958E0,3.959611648E0,-1.028328767E0,-1.138954871E0,4.246551855E0
3.261369958E0,2.050269451E0,2.851628602E-1,-7.007605831E-1,2.185403412E0
3.271339958E0,3.013280725E-1,1.571285132E0,-1.529456198E-1,1.607211230E0
3.281309958E0,-1.254542922E0,2.786593238E0,2.915784252E-1,3.069853058E0
3.291279958E0,-2.642344474E0,4.073077160E0,6.889166093E-1,4.903727967E0
3.301249958E0,-3.765691080E0,5.287803175E0,8.852112933E-1,6.551708996E0
3.311220958E0,-4.571840855E0,6.226953133E0,9.179860333E-1,7.779419803E0
3.321190958E0,-5.309525582E0,6.684310647E0,9.041514480E-1,8.584204131E0
3.331160958E0,-6.172971053E0,6.778785864E0,7.927035908E-1,9.202493597E0
3.341130958E0,-7.105291463E0,6.825611537E0,6.193277264E-1,9.872066979E0
3.351100958E0,-8.213712466E0,6.857411619E0,6.145961595E-1,1.071759745E1
3.361070958E0,-9.318478374E0,6.996184757E0,7.488670881E-1,1.167653383E1
3.371040958E0,-1.010981364E1,6.963950227E0,7.840568013E-1,1.230120643E1
3.381010958E0,-1.050212088E1,6.617475802E0,7.273551817E-1,1.243441091E1
3.390981958E0,-1.063233370E1,5.938936247E0,5.376737718E-1,1.219042972E1
3.400951958E0,-1.058301010E1,5.165299330E0,2.486283604E-1,1.177888942E1
3.410921958E0,-1.056608591E1,4.544017464E0,-5.424213454E-2,1.150187848E1
3.420891958E0,-1.056919312E1,4.104988340E0,-3.679185033E-1,1.134434382E1
3.430861958E0,-1.053144584E1,3.752533383E0,-7.102262020E-1,1.120255683E1
3.440831958E0,-1.049453821E1,3.602665153E0,-8.211069524E-1,1.112603906E1
3.450801958E0,-1.035282510E1,3.653616621E0,-6.581847402E-1,1.099832301E1
3.460772958E0,-9.982187637E0,3.791641900E0,-2.585415106E-1,1.068117325E1
3.470742958E0,-9.570317953E0,4.022012841E0,3.045126124E-1,1.038558140E1
3.480712958E0,-8.849712358E0,3.680636896E0,4.443042628E-1,9.594889424E0
3.490682958E0,-7.515733257E0,2.663480112E0,1.584771589E-1,7.975304866E0
3.500652958E0,-5.544153296E0,1.265949086E0,-4.524025103E-1,5.704816464E0
3.510622958E0,-2.539249291E0,-7.035261700E-1,-1.348141057E0,2.959766941E0
3.520592958E0,1.309589195E0,-2.775086210E0,-2.131649244E0,3.736315810E0
3.530563958E0,6.278450730E0,-4.747486535E0,-3.254288921E0,8.517509516E0
3.540533958E0,1.225749712E1,-7.167683008E0,-4.200397650E0,1.480760804E1
3.550503958E0,1.642797223E1,-9.104115356E0,-4.088850317E0,1.922191158E1
3.560473958E0,1.735076109E1,-9.097213302E0,-3.350504855E0,1.987546435E1
3.570443958E0,1.630808326E1,-7.969668396E0,-3.786009277E0,1.854192709E1
3.580413958E0,1.464705302E1,-7.140508658E0,-3.998143045E0,1.677820532E1
3.590383958E0,1.313006542E1,-6.816694533E0,-2.525381742E0,1.500811431E1
3.600353958E0,1.180942499E1,-6.143494070E0,-1.794992879E-1,1.331304841E1
3.610324958E0,1.065821347E1,-5.719112513E0,6.813862726E-1,1.211486895E1
3.620294958E0,9.969824284E0,-5.851108729E0,3.908631237E-1,1.156657441E1
3.630264958E0,9.212365444E0,-4.768527741E0,-1.995805268E-1,1.037527668E1
3.640234958E0,8.555022045E0,-3.245688837E0,-1.576493832E0,9.284838772E0
3.650204958E0,8.049729057E0,-2.035803147E0,-2.686579245E0,8.726989194E0
3.660174958E0,7.487288307E0,-8.385301933E-1,-2.619996708E0,7.976653548E0
3.670144958E0,6.644939005E0,2.606940168E-1,-1.787534609E0,6.886105992E0
3.680115958E0,5.514840034E0,9.574420944E-1,-1.099503415E0,5.704302212E0
3.690085958E0,3.970910808E0,1.291374534E0,-7.009022319E-1,4.234034101E0
3.700055958E0,2.421437252E0,1.553019600E0,-6.995130797E-1,2.960497727E0
3.710025958E0,1.216396272E0,2.114141511E0,-1.130554469E0,2.688376392E0
3.719995958E0,6.553325415E-2,2.986550179E0,-1.872065613E0,3.525394480E0
3.729965958E0,-1.527764599E0,3.455415013E0,-2.669968475E0,4.626304059E0
3.739935958E0,-3.253873769E0,3.540232970E0,-3.335238944E0,5.851902494E0
3.749906958E0,-4.924982275E0,3.513198076E0,-3.755195328E0,7.120358353E0
3.759876958E0,-6.502485044E0,3.394871481E0,-3.854941810E0,8.286618157E0
3.769846958E0,-7.681016502E0,3.178513100E0,-3.559857979E0,9.042872821E0
3.779816958E0,-8.362386695E0,2.744357630E0,-3.069274247E0,9.321022178E0
3.789786958E0,-8.841035090E0,2.229255061E0,-2.227709641E0,9.385955989E0
3.799756958E0,-9.346597635E0,1.987007547E0,-1.198104427E0,9.630292859E0
3.809726958E0,-9.917478840E0,2.054626503E0,-1.964635223E-1,1.012997900E1
3.819697958E0,-1.035234562E1,2.121914214E0,4.118357706E-1,1.057559400E1
3.829667958E0,-1.062685837E1,2.020956481E0,6.417991608E-1,1.083634117E1
3.839637958E0,-1.074586558E1,1.809396325E0,5.960312498E-1,1.091342271E1
3.849607958E0,-1.073997158E1,1.504420467E0,4.549730194E-1,1.085436645E1
3.859577958E0,-1.066489100E1,1.213543123E0,2.693730390E-1,1.073709219E1
3.869547958E0,-1.061119718E1,9.884159651E-1,2.309065461E-2,1.065715745E1
3.879517958E0,-1.050749681E1,8.260430257E-1,-2.481517392E-1,1.054283717E1
3.889488958E0,-1.029691051E1,6.601968402E-1,-6.078151435E-1,1.033594046E1
3.899458958E0,-1.003272980E1,5.124131423E-1,-8.879195774E-1,1.008497078E1
3.909428667E0,-9.566436571E0,2.978910792E-1,-1.133722490E0,9.637986016E0
3.919398667E0,-8.681434169E0,-6.999102518E-2,-1.169049028E0,8.760072694E0
3.929368667E0,-7.395601042E0,-3.036660817E-1,-1.008455250E0,7.470214846E0
3.939338667E0,-5.382025208E0,-1.631381938E-1,-8.732945216E-1,5.454855886E0
3.949308667E0,-3.393857281E0,1.075463757E-1,-5.586523390E-1,3.441209948E0
3.959279667E0,-1.625696105E0,3.989900225E-1,-1.790744146E-1,1.683492950E0
3.969249667E0,-1.758953565E-1,4.252907985E-1,1.434205055E-1,4.820590018E-1
3.979219667E0,1.436538679E0,4.517558813E-3,2.665029332E-2,1.436792964E0
3.989189667E0,3.969957127E0,-1.089756983E0,-5.464271267E-1,4.152916141E0
3.999159667E0,7.015902738E0,-2.503948481E0,-7.970469756E-1,7.491857787E0
4.009129667E0,9.926132720E0,-3.726020061E0,-8.884798868E-1,1.063958330E1
4.019099667E0,1.159214596E1,-4.173619449E0,-1.057279501E0,1.236587188E1
4.029070667E0,1.222072866E1,-3.894602305E0,-1.682219093E0,1.293615079E1
4.039040667E0,1.232056285E1,-3.316691576E0,-2.444185259E0,1.299117984E1
4.049010667E0,1.272094042E1,-2.631044438E0,-2.810673534E0,1.329077145E1
4.058980667E0,1.359556460E1,-1.686008381E0,-2.167212009E0,1.387006881E1
4.068950667E0,1.445279097E1,-2.505678087E-1,-6.984895246E-1,1.447182914E1
4.078920667E0,1.522681848E1,1.090152840E0,6.270903437E-1,1.527866737E1
4.088890667E0,1.560497078E1,1.841784053E0,1.526093903E0,1.578721775E1
4.098861667E0,1.524769538E1,2.079810461E0,1.722513571E0,1.548498883E1
4.108831667E0,1.409111261E1,1.276978981E0,1.261025584E0,1.420493983E1
4.118801667E0,1.200474772E1,-2.999270797E-2,3.567598231E-1,1.201008513E1
4.128771667E0,9.589328420E0,-1.448622535E0,-1.013971367E0,9.750993013E0
4.138741667E0,7.272461019E0,-2.684077222E0,-2.185884654E0,8.054256733E0
4.148711667E0,4.976210316E0,-3.077684005E0,-2.508482412E0,6.366104928E0
4.158681667E0,3.264389986E0,-2.741421158E0,-2.012423347E0,4.713966448E0
4.168652667E0,2.338211492E0,-1.992624967E0,-7.413356551E-1,3.160279386E0
4.178622667E0,1.826545624E0,-1.138801382E0,5.274844868E-1,2.216162762E0
4.188592667E0,1.394528189E0,-3.385543710E-1,1.373023299E0,1.986081799E0
4.198562667E0,7.635276657E-1,4.698474589E-1,1.822060225E0,2.030673434E0
4.208532667E0,-2.092016816E-2,1.199342283E0,1.932660309E0,2.274650618E0
4.218502667E0,-9.202722216E-1,1.645684812E0,1.741514829E0,2.566720352E0
4.228472667E0,-1.849503547E0,1.867883100E0,1.334410626E0,2.947931879E0
4.238443667E0,-2.587906896E0,2.134862581E0,9.688438725E-1,3.491927662E0
4.248413667E0,-3.230485491E0,2.320458468E0,6.170999372E-1,4.025093334E0
4.258383667E0,-4.012120814E0,2.315531312E0,2.092764894E-1,4.637089102E0
4.268353667E0,-4.896866523E0,2.161909754E0,-2.116844094E-1,5.357048238E0
4.278323667E0,-5.861174126E0,1.995391870E0,-6.410969102E-1,6.224624976E0
4.288293667E0,-6.848993967E0,1.778064020E0,-1.001853744E0,7.146603455E0
4.298263667E0,-7.839684792E0,1.565353132E0,-1.209795350E0,8.085455636E0
4.308234667E0,-8.686831734E0,1.402645293E0,-1.048722101E0,8.861618218E0
4.318204667E0,-9.325671034E0,1.409202946E0,-4.585000598E-1,9.442680525E0
4.328174667E0,-9.813848637E0,1.586505142E0,3.297122115E-1,9.946724777E0
4.338144667E0,-1.011005338E1,1.471702957E0,6.704090023E-1,1.023858082E1
4.348114667E0,-1.045044202E1,1.094031006E0,6.332429302E-1,1.052661574E1
4.358084667E0,-1.091471913E1,8.406430846E-1,4.641888160E-1,1.095688121E1
4.368054667E0,-1.125024406E1,7.423988982E-1,2.880426504E-1,1.127839156E1
4.378025667E0,-1.131835009E1,6.968917729E-1,1.924756847E-1,1.134141763E1
4.387995667E0,-1.112331036E1,6.648855762E-1,1.712550062E-1,1.114448000E1
4.397965667E0,-1.068103633E1,7.022735502E-1,1.145896393E-1,1.070471186E1
4.407935667E0,-1.004198477E1,8.434864394E-1,-9.443015736E-2,1.007778967E1
4.417905667E0,-9.267146838E0,1.022360660E0,-4.323196999E-1,9.333388032E0
4.427875667E0,-8.499813219E0,1.009468134E0,-7.110804802E-1,8.589032898E0
4.437845667E0,-7.789857743E0,8.152106202E-1,-1.062154325E0,7.904089057E0
4.447816667E0,-6.808754598E0,3.904305759E-1,-1.368651921E0,6.955917143E0
4.457786667E0,-5.592009248E0,-2.156640244E-1,-1.482234085E0,5.789136056E0
4.467756667E0,-4.001305220E0,-1.205736213E0,-1.664026358E0,4.498135947E0
4.477726667E0,-1.730350741E0,-2.523260957E0,-1.859228636E0,3.580180256E0
4.487696667E0,6.642115384E-1,-3.817997640E0,-1.916074097E0,4.323149650E0
4.497666667E0,2.810743116E0,-5.123018113E0,-1.961895218E0,6.163977961E0
4.507636667E0,4.850143177E0,-6.160084959E0,-2.222939483E0,8.149355526E0
4.517607667E0,6.463793433E0,-6.790466847E0,-2.193806462E0,9.628283977E0
4.527577667E0,7.483437331E0,-6.853852419E0,-1.743249114E0,1.029640931E1
4.537547667E0,8.372833915E0,-6.085898411E0,-1.205726273E0,1.042095404E1
4.547517667E0,9.556338429E0,-4.990600898E0,-8.681149118E-1,1.081588300E1
4.557487667E0,1.125837286E1,-4.114692671E0,-4.952227668E-1,1.199695381E1
4.567457667E0,1.288263230E1,-2.797304167E0,-1.285636076E-1,1.318346139E1
4.577427667E0,1.375094617E1,-9.593403929E-1,3.113165787E-1,1.378788499E1
4.587398667E0,1.334222579E1,6.637156945E-1,1.132832544E0,1.340667062E1
4.597368667E0,1.189658826E1,1.927772914E0,2.121449068E0,1.223706120E1
4.607338667E0,9.670172608E0,3.046080389E0,3.181672058E0,1.062609435E1
4.617308667E0,7.376070172E0,3.749735198E0,3.600473032E0,9.023875625E0
4.627278667E0,5.924671964E0,3.549881460E0,3.048272803E0,7.549527359E0
4.637248667E0,5.888382390E0,2.299561104E0,1.764747133E0,6.563182222E0
4.647218667E0,6.768253275E0,6.696930107E-1,3.828359199E-1,6.812070497E0
4.657189667E0,7.621419926E0,-5.201770753E-1,-9.275484967E-1,7.695256467E0
4.667159667E0,8.131160890E0,-1.452902989E0,-1.824278659E0,8.459000954E0
4.677129667E0,8.028401923E0,-2.184207819E0,-1.963028701E0,8.548653865E0
4.687099667E0,7.363962927E0,-2.500452138E0,-1.597297933E0,7.939242507E0
4.697069667E0,6.494151592E0,-2.446903045E0,-1.227741040E0,7.047601541E0
4.707039667E0,5.318170105E0,-1.963631256E0,-7.314855087E-1,5.716104620E0
4.717009667E0,3.961782719E0,-1.453711074E0,-1.922190285E-1,4.224446278E0
4.726980667E0,2.672615510E0,-1.106676779E0,1.873587497E-1,2.898742910E0
4.736950667E0,1.518759887E0,-9.536042744E-1,2.904756403E-1,1.816691719E0
4.746920667E0,4.105850512E-1,-9.592047375E-1,1.515773714E-1,1.054338424E0
4.756890667E0,-6.419932884E-1,-8.997368002E-1,-7.950451814E-2,1.108152815E0
4.766860667E0,-1.521190574E0,-5.491044205E-1,-2.022142589E-1,1.629854912E0
4.776830667E0,-2.293908309E0,2.991874069E-2,-2.333331406E-1,2.305939031E0
4.786801667E0,-3.049863245E0,6.050809854E-1,-7.543843746E-2,3.110221821E0
4.796771667E0,-3.675522337E0,9.890620825E-1,1.415026188E-1,3.808901580E0
4.806741667E0,-4.242402878E0,1.261608405E0,3.670659427E-1,4.441213275E0
4.816711667E0,-4.794903946E0,1.465238860E0,6.453406732E-1,5.055145235E0
4.826681667E0,-5.357134196E0,1.620987050E0,8.379890335E-1,5.659391437E0
4.836651667E0,-5.956140509E0,1.692393833E0,9.316357005E-1,6.261609356E0
4.846621667E0,-6.586965031E0,1.656749498E0,7.987974858E-1,6.838933005E0
4.856592667E0,-7.189444005E0,1.555884151E0,5.451230514E-1,7.376044993E0
4.866562667E0,-7.736477342E0,1.492440984E0,2.995727384E-1,7.884808532E0
4.876532667E0,-8.186600096E0,1.400026618E0,1.208572880E-1,8.306329042E0
4.886502667E0,-8.543300716E0,1.297433126E0,2.375489831E-2,8.641289495E0
4.896472667E0,-8.796775761E0,1.177726735E0,-3.786775628E-2,8.875344388E0
4.906442542E0,-8.974260390E0,1.068225927E0,6.621387005E-3,9.037615838E0
4.916412542E0,-9.180884035E0,9.659427765E-1,1.907034484E-1,9.233528302E0
4.926383542E0,-9.284661003E0,9.209083986E-1,3.556463671E-1,9.336995585E0
4.936353542E0,-9.295853158E0,8.556426546E-1,5.957798195E-1,9.354141537E0
4.946323542E0,-9.225507061E0,8.666348353E-1,8.971570086E-1,9.309453645E0
4.956293542E0,-9.022191187E0,9.495297883E-1,1.110210836E0,9.139699597E0
4.966263542E0,-8.631351598E0,9.586587538E-1,1.184055322E0,8.764772902E0
4.976233542E0,-7.977304859E0,9.342681170E-1,1.053701005E0,8.100650316E0
4.986203542E0,-7.230548762E0,8.522805056E-1,7.206564653E-1,7.316185017E0
4.996174542E0,-6.186278147E0,5.300591621E-1,1.366868520E-1,6.210449526E0
5.006144542E0,-4.841619691E0,3.060081840E-2,-4.400953273E-1,4.861676824E0
5.016114542E0,-3.333150904E0,-7.330835527E-1,-7.087689297E-1,3.485636217E0
5.026084542E0,-1.872455623E0,-1.927997739E0,-5.316884156E-1,2.739700333E0
5.036054542E0,-9.264065355E-1,-2.968723773E0,2.330431187E-1,3.118630950E0
5.046024542E0,-4.430435300E-3,-3.524144063E0,8.099656677E-1,3.616027570E0
5.055994542E0,9.804617053E-1,-3.813893772E0,9.655577374E-1,4.054552084E0
5.065965542E0,2.545953709E0,-4.276079039E0,3.855184762E-1,4.991528497E0
5.075935542E0,4.827737816E0,-4.322621999E0,3.405418396E-2,6.480221682E0
5.085905542E0,6.909264143E0,-3.328071720E0,1.022854896E-1,7.669710209E0
5.095875542E0,8.786403385E0,-1.463761269E0,4.574558933E-1,8.919234686E0
5.105845542E0,9.998839338E0,2.591345644E-1,9.589131077E-1,1.004805718E1
5.115815542E0,1.022737191E1,1.509287982E0,1.207195386E0,1.040838158E1
5.125785542E0,9.709605646E0,1.922171574E0,1.392635006E0,9.995529882E0
5.135756542E0,8.522056028E0,1.621496927E0,1.654006569E0,8.831218996E0
5.145726542E0,7.619057066E0,1.217977652E0,2.152460508E0,8.010404882E0
5.155696542E0,7.447402110E0,2.392297652E-1,2.799581366E0,7.959816888E0
5.165666542E0,7.821152042E0,-1.516334169E0,3.021536994E0,8.520526649E0
5.175636542E0,8.038862007E0,-3.441922856E0,2.682195003E0,9.146819411E0
5.185606542E0,7.928874126E0,-4.933846654E0,2.029153254E0,9.556534447E0
5.195576542E0,7.651022040E0,-5.991057742E0,1.383282824E0,9.815517434E0
5.205547542E0,7.120180228E0,-6.647209479E0,7.220726609E-1,9.767484285E0
5.215517542E0,6.386645855E0,-7.054050558E0,9.808338806E-2,9.516222722E0
5.225487542E0,5.537131959E0,-7.238042554E0,-3.971056111E-1,9.121775222E0
5.235457542E0,4.793469624E0,-6.707186708E0,-6.941136146E-1,8.273179455E0
5.245427542E0,4.266433180E0,-5.461858998E0,-3.494622787E-1,6.939486989E0
5.255397542E0,3.885314003E0,-3.995132022E0,5.793503860E-1,5.602891364E0
5.265367542E0,3.457926977E0,-2.362567192E0,1.650667955E0,4.501520567E0
5.275338542E0,2.836549217E0,-7.062992120E-1,2.543288548E0,3.874685365E0
5.285308542E0,2.141111793E0,7.342565042E-1,3.128631088E0,3.861583199E0
5.295278542E0,1.222389084E0,1.679044054E0,3.407608763E0,3.990641739E0
5.305248542E0,1.570784318E-1,2.125072003E0,3.385618554E0,4.000377188E0
5.315218542E0,-1.006116364E0,2.311218991E0,3.278427397E0,4.135467272E0
5.325188542E0,-2.107249398E0,2.356268864E0,3.109782003E0,4.434326002E0
5.335158542E0,-2.973998546E0,2.217564722E0,2.786732694E0,4.639842644E0
5.345129542E0,-3.612195822E0,1.951924838E0,2.352102138E0,4.731844640E0
5.355099542E0,-4.194657438E0,1.673911953E0,1.832369159E0,4.873880280E0
5.365069542E0,-4.711089372E0,1.535208104E0,1.454683174E0,5.164042034E0
5.375039542E0,-5.129733641E0,1.527805822E0,1.203426052E0,5.486036102E0
5.385009542E0,-5.359122834E0,1.512886066E0,1.032814824E0,5.663543790E0
5.394979542E0,-5.608068625E0,1.571096852E0,1.148058766E0,5.936060811E0
5.404950542E0,-5.878705832E0,1.709219780E0,1.138780332E0,6.227153055E0
5.414920542E0,-6.135069986E0,1.768907573E0,8.655656719E-1,6.443393645E0
5.424890542E0,-6.384047937E0,1.731173444E0,7.307861817E-1,6.654853717E0
5.434860542E0,-6.495914528E0,1.579537016E0,8.652826667E-1,6.740961121E0
5.444830542E0,-6.486202887E0,1.396435258E0,1.324280909E0,6.765691336E0
5.454800542E0,-6.599223134E0,1.230841526E0,1.813592287E0,6.953692100E0
5.464770542E0,-6.806722106E0,1.075864876E0,2.218238322E0,7.239442818E0
5.474741542E0,-6.867533149E0,9.081719935E-1,2.360661292E0,7.318504605E0
5.484711542E0,-6.773790588E0,7.741380233E-1,2.400283195E0,7.228062536E0
5.494681542E0,-6.491763005E0,7.132863423E-1,2.372717081E0,6.948492690E0
5.504651542E0,-5.912876376E0,7.245223519E-1,2.296352445E0,6.384377356E0
5.514621542E0,-5.166820191E0,8.202506277E-1,2.329200933E0,5.726606234E0
5.524591542E0,-4.358140326E0,1.035820512E0,2.349210105E0,5.058171542E0
5.534561542E0,-3.625316389E0,1.116850934E0,2.169718126E0,4.370120328E0
5.544532542E0,-2.991755370E0,8.119879273E-1,1.761540227E0,3.565522201E0
5.554502542E0,-2.329401492E0,1.961840254E-1,1.280336745E0,2.665307049E0
5.564472542E0,-1.297966100E0,-7.119429445E-1,5.655100266E-1,1.584733524E0
5.574442542E0,2.437587261E-2,-1.661709107E0,-1.535794580E-1,1.668969139E0
5.584412542E0,1.493605165E0,-2.890865465E0,-5.964591929E-1,3.308129849E0
5.594382542E0,2.482510834E0,-3.950525952E0,-4.744265597E-1,4.689839646E0
5.604352542E0,2.939060848E0,-4.090558581E0,-2.008049338E-1,5.040939475E0
5.614323542E0,4.048670005E0,-3.755198836E0,-3.381175840E-1,5.532410922E0
5.624293542E0,5.726171272E0,-3.034665163E0,-1.883025634E-1,6.483339258E0
5.634263542E0,7.248235420E0,-1.802133499E0,8.574722484E-2,7.469401210E0
5.644233542E0,8.973785596E0,-4.200961322E-1,1.048641117E-1,8.984225352E0
5.654203542E0,1.067856062E1,8.553768986E-1,2.979404882E-2,1.071280608E1
5.664173542E0,1.163696253E1,1.616964458E0,-2.292295647E-1,1.175100069E1
5.674143542E0,1.153308090E1,1.340922085E0,-8.014021280E-1,1.163839647E1
5.684114542E0,1.029896522E1,6.459729034E-1,-1.122169561E0,1.038003999E1
5.694084542E0,8.453746516E0,2.093373370E-1,-7.785020927E-1,8.492097372E0
5.704054542E0,6.742370574E0,-8.409640968E-2,5.639668733E-2,6.743130857E0
5.714024542E0,5.519148847E0,-3.927691698E-1,1.205196808E0,5.662841245E0
5.723994542E0,4.551518272E0,-9.231005198E-1,2.145868941E0,5.115973677E0
5.733964542E0,3.699953758E0,-1.192646636E0,2.547034274E0,4.647520565E0
5.743935542E0,2.966658536E0,-1.103175466E0,2.575396779E0,4.080530302E0
5.753905542E0,2.529083907E0,-8.637419254E-1,2.313433039E0,3.534726007E0
5.763875542E0,2.612281015E0,-7.379279709E-1,1.720272772E0,3.213703191E0
5.773845542E0,2.996598619E0,-8.724431670E-1,1.096054727E0,3.307883965E0
5.783815542E0,3.473260716E0,-1.178644017E0,4.913976645E-1,3.700569332E0
5.793785542E0,3.752661145E0,-1.578917211E0,-1.718556614E-1,4.074920808E0
5.803755542E0,4.056561992E0,-2.205068053E0,-9.655201690E-1,4.717017014E0
5.813726542E0,4.231099625E0,-2.897899666E0,-1.427175825E0,5.323237487E0
5.823696542E0,4.012072282E0,-3.316208596E0,-1.265871903E0,5.356901635E0
5.833666542E0,3.565257298E0,-3.460108866E0,-6.155504251E-1,5.006227651E0
5.843636542E0,2.921646670E0,-3.402368196E0,3.358476949E-1,4.497212723E0
5.853606542E0,1.981519643E0,-3.146937550E0,1.172504440E0,3.899282332E0
5.863576542E0,9.003688842E-1,-2.808118008E0,1.705162690E0,3.406430782E0
5.873546542E0,-7.308200955E-2,-2.482083695E0,1.912863830E0,3.134506098E0
5.883517542E0,-1.014609445E0,-2.180036123E0,1.900012965E0,3.064643387E0
5.893487542E0,-1.898042454E0,-1.881417942E0,1.660392752E0,3.146299846E0
5.903458208E0,-2.651481333E0,-1.606297090E0,1.231368653E0,3.335687690E0
5.913428208E0,-3.293745348E0,-1.256822459E0,8.836639738E-1,3.634449495E0
5.923398208E0,-3.862967699E0,-8.451653212E-1,6.809328210E-1,4.012542008E0
5.933368208E0,-4.391661828E0,-5.368197128E-1,6.231273202E-1,4.468014847E0
5.943338208E0,-4.864782266E0,-3.368271035E-1,6.477463639E-1,4.919261565E0
5.953309208E0,-5.343762783E0,-2.343663436E-1,6.937604427E-1,5.393702978E0
5.963279208E0,-5.816024850E0,-1.684729010E-1,7.442020333E-1,5.865864373E0
5.973249208E0,-6.315522662E0,-1.702323282E-1,7.514455640E-1,6.362348307E0
5.983219208E0,-6.832050490E0,-1.954304655E-1,7.493510914E-1,6.875800610E0
5.993189208E0,-7.321875839E0,-2.199058869E-1,6.839359510E-1,7.357036957E0
6.003159208E0,-7.724351386E0,-3.187738252E-1,5.234556091E-1,7.748627418E0
6.013130208E0,-8.014503676E0,-4.651179385E-1,3.403150407E-1,8.035198703E0
6.023100208E0,-8.182352094E0,-5.786332981E-1,2.014506125E-1,8.205259571E0
6.033070208E0,-8.212512032E0,-5.784904799E-1,1.979318313E-1,8.235240259E0
6.043040208E0,-8.047431101E0,-3.447376554E-1,2.171387652E-1,8.057737935E0
6.053010208E0,-7.757158359E0,-6.688132972E-2,3.128542137E-1,7.763752745E0
6.062980208E0,-7.379943953E0,1.350874923E-1,3.920195568E-1,7.391583099E0
6.072950208E0,-7.031717117E0,3.337988305E-1,5.277989209E-1,7.059393669E0
6.082921208E0,-6.792404029E0,4.139844762E-1,7.397744485E-1,6.845100575E0
6.092891208E0,-6.500085347E0,3.409498291E-1,8.991088092E-1,6.570825896E0
6.102861208E0,-6.155861515E0,1.243758318E-1,1.017825998E0,6.240678658E0
6.112831208E0,-5.763612748E0,-2.050410953E-1,1.085445685E0,5.868514811E0
6.122801208E0,-5.038694247E0,-4.425023702E-1,9.543674091E-1,5.147335739E0
6.132771208E0,-3.993519652E0,-4.134957951E-1,6.183195202E-1,4.062203468E0
6.142741208E0,-2.836386665E0,-3.567076367E-1,8.595640898E-2,2.860020656E0
6.152712208E0,-1.417451028E0,-5.316691929E-1,-4.087741685E-1,1.568099445E0
6.162682208E0,-1.914787710E-1,-1.157490252E0,-1.028279650E0,1.560066294E0
